Team_A,Team_B,Probability,Elo_A,Elo_B,Elo_Diff,Warm_A,Warm_B,Koppen_A,Koppen_B,Climate_Zone_A,Climate_Zone_B,Is_Climate_Clash,Warm_Team,Cool_Team,Climate_Score_A,Climate_Score_B,Venue_Temp_C,Climate_Diff_Score,p_adjustment,Climate_Flag_Tier
Portugal,Norway,0.005,2049.0,1994.0,55.0,1,0,Csa,Dfc,Temperate,Continental,1,Portugal,Norway,0.5,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Curaçao,England,0.005,1595.0,2083.0,-488.0,1,0,BSh,Cfb,Arid,Temperate,1,Curaçao,England,0.9,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Czech Republic,0.005,1836.0,1837.0,-1.0,1,0,Aw,Dfb,Tropical,Continental,1,Ivory Coast,Czech Republic,1.0,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Ecuador,Croatia,0.005,2033.0,1979.0,54.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,Croatia,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Japan,Germany,0.005,2008.0,2032.0,-24.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,Germany,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Japan,Belgium,0.005,2008.0,2002.0,6.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,Belgium,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Iran,France,0.0049,1893.0,2160.0,-267.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,France,0.9,0.5,20.1,0.0,0.0,Tier 3 (Weak)
Ecuador,Netherlands,0.0049,2033.0,2006.0,27.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,Netherlands,1.0,0.5,23.0,0.4107,0.0131,Tier 3 (Weak)
Portugal,New Zealand,0.0049,2049.0,1710.0,339.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,New Zealand,0.5,0.5,15.2,0.0,0.0,Tier 3 (Weak)
DR Congo,Switzerland,0.0049,1774.0,1990.0,-216.0,1,0,Am,Cfb,Tropical,Temperate,1,DR Congo,Switzerland,1.0,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Colombia,Netherlands,0.0049,2083.0,2006.0,77.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,Netherlands,1.0,0.5,28.5,0.5089,0.0163,Tier 3 (Weak)
Argentina,South Korea,0.0049,2190.0,1895.0,295.0,1,0,Cfa,Dwa,Temperate,Continental,1,Argentina,South Korea,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Turkey,England,0.0049,1998.0,2083.0,-85.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,England,0.5,0.5,25.4,0.0,0.0,Tier 3 (Weak)
Ecuador,England,0.0049,2033.0,2083.0,-50.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,England,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Brazil,England,0.0049,2081.0,2083.0,-2.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,England,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Portugal,Belgium,0.0048,2049.0,2002.0,47.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,Belgium,0.5,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Portugal,Austria,0.0048,2049.0,1929.0,120.0,1,0,Csa,Dfb,Temperate,Continental,1,Portugal,Austria,0.5,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Haiti,England,0.0048,1661.0,2083.0,-422.0,1,0,Aw,Cfb,Tropical,Temperate,1,Haiti,England,1.0,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Cape Verde,England,0.0048,1660.0,2083.0,-423.0,1,0,BWh,Cfb,Arid,Temperate,1,Cape Verde,England,0.9,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Spain,Norway,0.0048,2216.0,1994.0,222.0,1,0,Csa,Dfc,Temperate,Continental,1,Spain,Norway,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Japan,France,0.0048,2008.0,2160.0,-152.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,France,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Brazil,Netherlands,0.0048,2081.0,2006.0,75.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Netherlands,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Colombia,France,0.0048,2083.0,2160.0,-77.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,France,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Brazil,Germany,0.0048,2081.0,2032.0,49.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Germany,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Argentina,Switzerland,0.0048,2190.0,1990.0,200.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Argentina,Switzerland,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Curaçao,New Zealand,0.0047,1595.0,1710.0,-115.0,1,0,BSh,Cfb,Arid,Temperate,1,Curaçao,New Zealand,0.9,0.5,20.1,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Bosnia and Herzegovina,0.0047,1836.0,1653.0,183.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Bosnia and Herzegovina,1.0,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Tunisia,Germany,0.0047,1777.0,2032.0,-255.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Germany,0.9,0.5,23.0,0.3286,0.0105,Tier 3 (Weak)
Paraguay,New Zealand,0.0047,1937.0,1710.0,227.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,New Zealand,0.5,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Panama,France,0.0047,1831.0,2160.0,-329.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,France,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Ivory Coast,France,0.0047,1836.0,2160.0,-324.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,France,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Turkey,Germany,0.0047,1998.0,2032.0,-34.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,Germany,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Uruguay,France,0.0047,1986.0,2160.0,-174.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,France,0.5,0.5,25.4,0.0,0.0,Tier 3 (Weak)
Iraq,New Zealand,0.0046,1727.0,1710.0,17.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,New Zealand,0.9,0.5,20.1,0.0,0.0,Tier 3 (Weak)
Paraguay,Canada,0.0046,1937.0,1903.0,34.0,1,0,Cfa,Dfc,Temperate,Continental,1,Paraguay,Canada,0.5,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Qatar,Belgium,0.0046,1552.0,2002.0,-450.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,Belgium,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Turkey,Austria,0.0046,1998.0,1929.0,69.0,1,0,Csa,Dfb,Temperate,Continental,1,Turkey,Austria,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Ecuador,Switzerland,0.0046,2033.0,1990.0,43.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,Switzerland,1.0,0.5,25.4,0.4536,0.0145,Tier 3 (Weak)
Colombia,Netherlands,0.0046,2083.0,2006.0,77.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,Netherlands,1.0,0.5,25.4,0.4536,0.0145,Tier 3 (Weak)
Argentina,Belgium,0.0046,2190.0,2002.0,188.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Argentina,Belgium,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Senegal,Scotland,0.0045,1933.0,1857.0,76.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Scotland,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Senegal,Canada,0.0045,1933.0,1903.0,30.0,1,0,BSh,Dfc,Arid,Continental,1,Senegal,Canada,0.9,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Haiti,Switzerland,0.0045,1661.0,1990.0,-329.0,1,0,Aw,Cfb,Tropical,Temperate,1,Haiti,Switzerland,1.0,0.5,28.3,0.5054,0.0162,Tier 3 (Weak)
South Africa,France,0.0045,1673.0,2160.0,-487.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,France,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Panama,Germany,0.0045,1831.0,2032.0,-201.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,Germany,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Ecuador,England,0.0045,2033.0,2083.0,-50.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,England,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Uruguay,France,0.0045,1986.0,2160.0,-174.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,France,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Australia,France,0.0044,1891.0,2160.0,-269.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,France,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Ecuador,Sweden,0.0044,2033.0,1793.0,240.0,1,0,Af,Dfc,Tropical,Continental,1,Ecuador,Sweden,1.0,0.2,23.0,0.6571,0.021,Tier 3 (Weak)
Haiti,South Korea,0.0044,1661.0,1895.0,-234.0,1,0,Aw,Dwa,Tropical,Continental,1,Haiti,South Korea,1.0,0.2,28.3,0.8086,0.0259,Tier 3 (Weak)
United States,New Zealand,0.0044,1832.0,1710.0,122.0,1,0,Cfa,Cfb,Temperate,Temperate,1,United States,New Zealand,0.5,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Argentina,England,0.0044,2190.0,2083.0,107.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Argentina,England,0.5,0.5,24.2,0.0,0.0,Tier 3 (Weak)
Japan,France,0.0044,2008.0,2160.0,-152.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,France,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Ecuador,France,0.0044,2033.0,2160.0,-127.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,France,1.0,0.5,28.5,0.5089,0.0163,Tier 3 (Weak)
Uruguay,Netherlands,0.0044,1986.0,2006.0,-20.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Netherlands,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Portugal,Germany,0.0044,2049.0,2032.0,17.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,Germany,0.5,0.5,25.4,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Bosnia and Herzegovina,0.0043,1836.0,1653.0,183.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Bosnia and Herzegovina,1.0,0.5,28.3,0.5054,0.0162,Tier 3 (Weak)
Australia,Switzerland,0.0043,1891.0,1990.0,-99.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,Switzerland,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
United States,Norway,0.0043,1832.0,1994.0,-162.0,1,0,Cfa,Dfc,Temperate,Continental,1,United States,Norway,0.5,0.2,23.0,0.2464,0.0079,Tier 3 (Weak)
Ecuador,New Zealand,0.0043,2033.0,1710.0,323.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,New Zealand,1.0,0.5,23.0,0.4107,0.0131,Tier 3 (Weak)
Portugal,Sweden,0.0043,2049.0,1793.0,256.0,1,0,Csa,Dfc,Temperate,Continental,1,Portugal,Sweden,0.5,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Canada,0.0043,1823.0,1903.0,-80.0,1,0,BWk,Dfc,Arid,Continental,1,Uzbekistan,Canada,0.4,0.2,15.2,0.0,0.0,Tier 3 (Weak)
DR Congo,Austria,0.0043,1774.0,1929.0,-155.0,1,0,Am,Dfb,Tropical,Continental,1,DR Congo,Austria,1.0,0.2,28.5,0.8143,0.0261,Tier 3 (Weak)
Mexico,Sweden,0.0043,1957.0,1793.0,164.0,1,0,BSh,Dfc,Arid,Continental,1,Mexico,Sweden,0.9,0.2,28.3,0.7075,0.0226,Tier 3 (Weak)
United States,Austria,0.0043,1832.0,1929.0,-97.0,1,0,Cfa,Dfb,Temperate,Continental,1,United States,Austria,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Paraguay,Austria,0.0043,1937.0,1929.0,8.0,1,0,Cfa,Dfb,Temperate,Continental,1,Paraguay,Austria,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Ivory Coast,Sweden,0.0043,1836.0,1793.0,43.0,1,0,Aw,Dfc,Tropical,Continental,1,Ivory Coast,Sweden,1.0,0.2,22.5,0.6429,0.0206,Tier 3 (Weak)
Brazil,Netherlands,0.0043,2081.0,2006.0,75.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Netherlands,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Ecuador,Czech Republic,0.0043,2033.0,1837.0,196.0,1,0,Af,Dfb,Tropical,Continental,1,Ecuador,Czech Republic,1.0,0.2,28.0,0.8,0.0256,Tier 3 (Weak)
Portugal,Germany,0.0043,2049.0,2032.0,17.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,Germany,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Brazil,Belgium,0.0043,2081.0,2002.0,79.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Belgium,1.0,0.5,25.4,0.4536,0.0145,Tier 3 (Weak)
Portugal,France,0.0043,2049.0,2160.0,-111.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,France,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Turkey,France,0.0043,1998.0,2160.0,-162.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,France,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Brazil,Germany,0.0043,2081.0,2032.0,49.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Germany,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Turkey,France,0.0042,1998.0,2160.0,-162.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,France,0.5,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Curaçao,Belgium,0.0042,1595.0,2002.0,-407.0,1,0,BSh,Cfb,Arid,Temperate,1,Curaçao,Belgium,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Colombia,New Zealand,0.0042,2083.0,1710.0,373.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,New Zealand,1.0,0.5,24.2,0.4321,0.0138,Tier 3 (Weak)
Paraguay,Netherlands,0.0042,1937.0,2006.0,-69.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,Netherlands,0.5,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Brazil,Scotland,0.0042,2081.0,1857.0,224.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Scotland,1.0,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Japan,Croatia,0.0042,2008.0,1979.0,29.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,Croatia,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Spain,Canada,0.0042,2216.0,1903.0,313.0,1,0,Csa,Dfc,Temperate,Continental,1,Spain,Canada,0.5,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Spain,Norway,0.0042,2216.0,1994.0,222.0,1,0,Csa,Dfc,Temperate,Continental,1,Spain,Norway,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Senegal,France,0.0042,1933.0,2160.0,-227.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,France,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Spain,Switzerland,0.0042,2216.0,1990.0,226.0,1,0,Csa,Cfb,Temperate,Temperate,1,Spain,Switzerland,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
South Africa,Scotland,0.0041,1673.0,1857.0,-184.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Scotland,0.9,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Australia,Norway,0.0041,1891.0,1994.0,-103.0,1,0,BWh,Dfc,Arid,Continental,1,Australia,Norway,0.9,0.2,23.0,0.575,0.0184,Tier 3 (Weak)
Egypt,Germany,0.0041,1818.0,2032.0,-214.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,Germany,0.9,0.5,23.0,0.3286,0.0105,Tier 3 (Weak)
Ivory Coast,Croatia,0.0041,1836.0,1979.0,-143.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Croatia,1.0,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Morocco,Croatia,0.0041,1988.0,1979.0,9.0,1,0,Csa,Cfb,Temperate,Temperate,1,Morocco,Croatia,0.5,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Haiti,Czech Republic,0.0041,1661.0,1837.0,-176.0,1,0,Aw,Dfb,Tropical,Continental,1,Haiti,Czech Republic,1.0,0.2,28.3,0.8086,0.0259,Tier 3 (Weak)
Iran,Austria,0.0041,1893.0,1929.0,-36.0,1,0,BWh,Dfb,Arid,Continental,1,Iran,Austria,0.9,0.2,25.4,0.635,0.0203,Tier 3 (Weak)
Iraq,Netherlands,0.0041,1727.0,2006.0,-279.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,Netherlands,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Ecuador,South Korea,0.0041,2033.0,1895.0,138.0,1,0,Af,Dwa,Tropical,Continental,1,Ecuador,South Korea,1.0,0.2,28.0,0.8,0.0256,Tier 3 (Weak)
Morocco,Germany,0.0041,1988.0,2032.0,-44.0,1,0,Csa,Cfb,Temperate,Temperate,1,Morocco,Germany,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Argentina,Netherlands,0.0041,2190.0,2006.0,184.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Argentina,Netherlands,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Algeria,France,0.0041,1885.0,2160.0,-275.0,1,0,BWh,Cfb,Arid,Temperate,1,Algeria,France,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Argentina,Czech Republic,0.0041,2190.0,1837.0,353.0,1,0,Cfa,Dfb,Temperate,Continental,1,Argentina,Czech Republic,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Mexico,France,0.0041,1957.0,2160.0,-203.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,France,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Uruguay,France,0.0041,1986.0,2160.0,-174.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,France,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Colombia,England,0.0041,2083.0,2083.0,0.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,England,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Senegal,New Zealand,0.004,1933.0,1710.0,223.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,New Zealand,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Qatar,France,0.004,1552.0,2160.0,-608.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,France,0.9,0.5,23.0,0.3286,0.0105,Tier 3 (Weak)
Turkey,Norway,0.004,1998.0,1994.0,4.0,1,0,Csa,Dfc,Temperate,Continental,1,Turkey,Norway,0.5,0.2,23.0,0.2464,0.0079,Tier 3 (Weak)
Iraq,Switzerland,0.004,1727.0,1990.0,-263.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,Switzerland,0.9,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Turkey,Canada,0.004,1998.0,1903.0,95.0,1,0,Csa,Dfc,Temperate,Continental,1,Turkey,Canada,0.5,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Ivory Coast,South Korea,0.004,1836.0,1895.0,-59.0,1,0,Aw,Dwa,Tropical,Continental,1,Ivory Coast,South Korea,1.0,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Brazil,Scotland,0.004,2081.0,1857.0,224.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Scotland,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Mexico,Scotland,0.004,1957.0,1857.0,100.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,Scotland,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Portugal,Germany,0.004,2049.0,2032.0,17.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,Germany,0.5,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Mexico,Switzerland,0.004,1957.0,1990.0,-33.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,Switzerland,0.9,0.5,25.4,0.3629,0.0116,Tier 3 (Weak)
Argentina,Norway,0.004,2190.0,1994.0,196.0,1,0,Cfa,Dfc,Temperate,Continental,1,Argentina,Norway,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Mexico,France,0.004,1957.0,2160.0,-203.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,France,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Brazil,Netherlands,0.004,2081.0,2006.0,75.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Netherlands,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Haiti,France,0.0039,1661.0,2160.0,-499.0,1,0,Aw,Cfb,Tropical,Temperate,1,Haiti,France,1.0,0.5,23.0,0.4107,0.0131,Tier 3 (Weak)
Japan,Norway,0.0039,2008.0,1994.0,14.0,1,0,Cfa,Dfc,Temperate,Continental,1,Japan,Norway,0.5,0.2,23.0,0.2464,0.0079,Tier 3 (Weak)
Senegal,Czech Republic,0.0039,1933.0,1837.0,96.0,1,0,BSh,Dfb,Arid,Continental,1,Senegal,Czech Republic,0.9,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Australia,New Zealand,0.0039,1891.0,1710.0,181.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,New Zealand,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Morocco,France,0.0039,1988.0,2160.0,-172.0,1,0,Csa,Cfb,Temperate,Temperate,1,Morocco,France,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Japan,Norway,0.0039,2008.0,1994.0,14.0,1,0,Cfa,Dfc,Temperate,Continental,1,Japan,Norway,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Jordan,Belgium,0.0039,1766.0,2002.0,-236.0,1,0,BWh,Cfb,Arid,Temperate,1,Jordan,Belgium,0.9,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Paraguay,France,0.0039,1937.0,2160.0,-223.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,France,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Colombia,Germany,0.0039,2083.0,2032.0,51.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,Germany,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Colombia,Netherlands,0.0039,2083.0,2006.0,77.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,Netherlands,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Ivory Coast,Sweden,0.0038,1836.0,1793.0,43.0,1,0,Aw,Dfc,Tropical,Continental,1,Ivory Coast,Sweden,1.0,0.2,28.3,0.8086,0.0259,Tier 3 (Weak)
Senegal,Sweden,0.0038,1933.0,1793.0,140.0,1,0,BSh,Dfc,Arid,Continental,1,Senegal,Sweden,0.9,0.2,28.5,0.7125,0.0228,Tier 3 (Weak)
Cape Verde,New Zealand,0.0038,1660.0,1710.0,-50.0,1,0,BWh,Cfb,Arid,Temperate,1,Cape Verde,New Zealand,0.9,0.5,20.1,0.0,0.0,Tier 3 (Weak)
Egypt,France,0.0038,1818.0,2160.0,-342.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,France,0.9,0.5,20.1,0.0,0.0,Tier 3 (Weak)
Saudi Arabia,Austria,0.0038,1692.0,1929.0,-237.0,1,0,BWh,Dfb,Arid,Continental,1,Saudi Arabia,Austria,0.9,0.2,19.4,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Croatia,0.0038,1823.0,1979.0,-156.0,1,0,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Croatia,0.4,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Brazil,Germany,0.0038,2081.0,2032.0,49.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Germany,1.0,0.5,23.0,0.4107,0.0131,Tier 3 (Weak)
Australia,Canada,0.0038,1891.0,1903.0,-12.0,1,0,BWh,Dfc,Arid,Continental,1,Australia,Canada,0.9,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Paraguay,South Korea,0.0038,1937.0,1895.0,42.0,1,0,Cfa,Dwa,Temperate,Continental,1,Paraguay,South Korea,0.5,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Paraguay,Czech Republic,0.0038,1937.0,1837.0,100.0,1,0,Cfa,Dfb,Temperate,Continental,1,Paraguay,Czech Republic,0.5,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Australia,Netherlands,0.0038,1891.0,2006.0,-115.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,Netherlands,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Turkey,Netherlands,0.0038,1998.0,2006.0,-8.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,Netherlands,0.5,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Norway,0.0038,1836.0,1994.0,-158.0,1,0,Aw,Dfc,Tropical,Continental,1,Ivory Coast,Norway,1.0,0.2,28.0,0.8,0.0256,Tier 3 (Weak)
Uzbekistan,Belgium,0.0038,1823.0,2002.0,-179.0,1,0,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Belgium,0.4,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Ecuador,England,0.0038,2033.0,2083.0,-50.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,England,1.0,0.5,28.5,0.5089,0.0163,Tier 3 (Weak)
Brazil,England,0.0038,2081.0,2083.0,-2.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,England,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Ecuador,Netherlands,0.0038,2033.0,2006.0,27.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,Netherlands,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Brazil,Belgium,0.0038,2081.0,2002.0,79.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Belgium,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Spain,Croatia,0.0038,2216.0,1979.0,237.0,1,0,Csa,Cfb,Temperate,Temperate,1,Spain,Croatia,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Netherlands,0.0037,1836.0,2006.0,-170.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Netherlands,1.0,0.5,28.3,0.5054,0.0162,Tier 3 (Weak)
Mexico,Norway,0.0037,1957.0,1994.0,-37.0,1,0,BSh,Dfc,Arid,Continental,1,Mexico,Norway,0.9,0.2,23.0,0.575,0.0184,Tier 3 (Weak)
